fighter_id,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq
295,Mike,van Arsdale,187.96,205.0,187.96,1965-06-20,8,5,0,0
294,Matt,Van Buren,195.58,205.0,195.58,1986-06-12,7,6,0,0
293,Ron,van Clief,177.8,190.0,177.8,1943-01-25,0,1,0,0
292,Lloyd,Van Dams,185.42,240.0,185.42,1972-03-05,0,1,0,0
291,Cameron,VanCamp,187.96,155.0,187.96,1993-04-27,15,7,1,1.0
289,Jared,Vanderaa,193.04,265.0,203.2,1992-05-12,12,10,0,0
288,Austin,Vanderford,180.34,170.0,180.34,1990-03-21,4,0,0,0
287,Lando,Vannata,175.26,155.0,180.34,1992-03-14,12,7,2,0
286,Paige,VanZant,162.56,115.0,165.1,1994-03-26,8,5,0,0
284,Kazula,Vargas,172.72,155.0,180.34,1985-08-15,12,5,0,0
283,Jamie,Varner,172.72,155.0,180.34,1984-10-12,21,11,1,2.0
282,Guilherme,Vasconcelos,182.88,185.0,182.88,1986-03-23,9,4,0,0
281,Linton,Vassell,193.04,205.0,193.04,1983-06-03,18,5,0,1.0
280,Billy,Vaughan,167.64,155.0,167.64,1983-12-02,12,17,0,0
278,Javier,Vazquez,170.18,145.0,175.26,1977-07-16,16,5,0,0
277,Manny,Vazquez,177.8,125.0,182.88,1993-11-19,11,2,0,0
276,Matt,Veach,180.34,155.0,180.34,1981-05-31,17,5,0,0
274,Kelly,Velasco,175.26,135.0,175.26,1995-05-21,2,1,0,0
273,Greg,Velasco,187.96,265.0,177.8,1993-09-23,6,1,0,0
272,Cain,Velasquez,185.42,240.0,195.58,1982-07-28,14,3,0,0
270,Bojan,Velickovic,182.88,170.0,193.04,1988-12-18,15,6,1,0
269,Karlos,Vemola,182.88,185.0,190.5,1985-07-03,17,5,0,0
268,Luigi,Vendramini,172.72,155.0,185.42,1996-01-16,9,3,0,0
267,Jerrel,Venetiaan,185.42,195.0,185.42,1971-03-09,4,3,0,1.0
266,Scott,Ventimiglia,180.34,185.0,180.34,1972-11-17,14,6,1,0
265,Brandon,Vera,190.5,230.0,198.12,1977-10-10,15,7,0,1.0
263,Marlon,Vera,172.72,135.0,177.8,1992-12-02,21,8,1,0
262,Isis,Verbeek,162.56,115.0,162.56,1995-01-12,5,2,0,0
260,Joe,Veres,170.18,155.0,170.18,1977-11-09,4,3,0,0
259,Nikolay,Veretennikov,185.42,170.0,187.96,1989-12-22,9,4,0,0
258,CJ,Vergara,167.64,125.0,172.72,1991-06-18,12,4,1,0
257,Renato,Verissimo,185.42,170.0,185.42,1973-08-03,7,5,0,1.0
256,Bryan,Vetell,190.5,265.0,190.5,1977-07-26,4,3,0,0
255,Marvin,Vettori,182.88,185.0,187.96,1993-09-20,19,7,1,0
254,Hugo,Viana,167.64,135.0,170.18,1982-09-26,8,4,0,0
252,Polyana,Viana,165.1,115.0,170.18,1992-06-14,13,6,0,0
250,James,Vick,190.5,155.0,193.04,1987-02-23,13,5,0,0
249,Tamires,Vidal,167.64,135.0,172.72,1998-07-27,7,2,0,0
248,Milton,Vieira,182.88,145.0,182.88,1978-10-04,13,8,2,0
247,Reginaldo,Vieira,170.18,135.0,165.1,1982-11-26,13,5,0,0
246,Ketlen,Vieira,172.72,135.0,172.72,1991-08-26,14,3,0,0
245,Rodolfo,Vieira,182.88,185.0,185.42,1989-09-25,9,2,0,0
244,Steve,Vigneault,177.8,185.0,177.8,1978-02-14,12,6,0,0
243,Alejandro,Villalobos,170.18,145.0,170.18,1979-10-26,17,5,0,0
241,Gian,Villante,190.5,230.0,193.04,1985-08-18,17,14,0,0
240,Ike,Villanueva,185.42,205.0,185.42,1984-04-04,18,14,0,0
239,Ruben,Villareal,193.04,265.0,193.04,1970-05-01,22,28,3,0
238,Armando,Villarreal,170.18,135.0,167.64,1989-08-08,5,2,0,0
237,Pablo,Villaseca,170.18,155.0,170.18,1987-01-26,12,3,0,0
236,Joey,Villasenor,182.88,185.0,182.88,1975-10-17,29,10,0,0
235,Danillo,Villefort,185.42,185.0,185.42,1983-05-08,15,5,0,0
234,Yuri,Villefort,182.88,170.0,185.42,1991-03-23,10,5,0,0
233,Marcos,Vinicius,175.26,125.0,175.26,1979-12-05,23,11,1,0
232,Brandon,Visher,167.64,135.0,172.72,1984-05-06,13,3,0,0
231,Falaniko,Vitale,177.8,185.0,177.8,1974-07-14,30,11,0,0
230,Cheyanne,Vlismas,160.02,115.0,160.02,1995-06-25,7,3,0,0
229,Bobby,Voelker,182.88,170.0,187.96,1979-04-26,19,13,0,0
228,Mateo,Vogel,172.72,145.0,180.34,1996-03-05,8,3,0,0
227,Alexander,Volkanovski,167.64,145.0,180.34,1988-09-29,26,2,0,0
226,Jacob,Volkmann,175.26,155.0,180.34,1980-09-05,19,7,0,0
225,Alexander,Volkov,200.66,250.0,203.2,1988-10-24,37,10,0,0
224,Jason,Von Flue,182.88,170.0,182.88,1975-08-01,14,12,1,0
221,Igor,Vovchanchyn,172.72,205.0,172.72,1973-08-06,55,10,0,1.0
219,Chris,Wade,177.8,155.0,177.8,1987-09-30,12,3,0,0
217,TJ,Waldburger,180.34,170.0,190.5,1988-04-25,16,9,0,0
216,Chase,Waldon,185.42,185.0,190.5,1986-09-19,11,2,0,0
214,Herschel,Walker,185.42,215.0,185.42,1962-03-03,2,0,0,0
213,Donny,Walker,175.26,135.0,175.26,1980-01-04,15,10,0,0
212,Johnny,Walker,198.12,205.0,208.28,1992-03-30,21,7,0,0
211,Brogan,Walker,162.56,125.0,170.18,1988-08-02,8,4,0,0
209,Ben,Wall,177.8,155.0,177.8,1989-03-25,8,7,1,0
208,Crafton,Wallace,182.88,185.0,182.88,1975-11-10,18,6,1,0
207,Rodney,Wallace,175.26,205.0,182.88,1981-11-21,26,15,1,0
205,Randall,Wallace,180.34,185.0,185.42,1989-03-01,15,6,0,0
204,James,Wallace,177.8,155.0,175.26,1992-11-17,5,2,0,0
203,Jim,Wallhead,177.8,170.0,177.8,1984-03-14,29,11,0,0
201,Richard,Walsh,182.88,170.0,185.42,1988-12-01,9,5,0,0
200,Patrick,Walsh,180.34,185.0,180.34,1988-11-28,10,3,0,0
197,Andy,Wang,167.64,155.0,167.64,1977-05-28,7,8,1,1.0
196,Sai,Wang,182.88,170.0,182.88,1986-01-14,20,6,1,0
195,Anying,Wang,182.88,170.0,182.88,1991-04-04,2,1,0,0
194,Joshua,Wang-Kim,175.26,135.0,180.34,1992-11-16,5,2,0,0
192,Brennan,Ward,177.8,170.0,180.34,1988-06-28,14,5,0,0
191,Charlie,Ward,180.34,170.0,180.34,1980-12-17,3,3,0,0
190,Terrion,Ware,172.72,135.0,180.34,1986-03-31,17,9,0,0
189,Joe,Warren,167.64,135.0,167.64,1976-10-31,15,6,0,0
186,Idris,Wasi,182.88,186.0,182.88,1989-12-11,2,14,0,0
185,Kengo,Watanabe,193.04,220.0,193.04,1976-01-31,8,13,3,1.0
184,Kazuhisa,Watanabe,167.64,139.0,167.64,1983-05-18,0,1,0,0
183,Ron,Waterman,187.96,280.0,187.96,1965-11-23,16,6,2,0
181,Dominic,Waters,185.42,170.0,200.66,1989-04-11,9,5,0,0
180,Trey,Waters,195.58,170.0,195.58,1995-02-21,8,1,0,0
179,Michelle,Waterson-Gomez,160.02,115.0,157.48,1986-01-06,18,12,0,0
176,Kyle,Watson,182.88,155.0,182.88,1979-08-09,13,8,1,0
174,Walel,Watson,180.34,135.0,190.5,1984-07-16,14,10,0,0
173,Tom,Watson,185.42,185.0,185.42,1982-07-13,17,9,0,0
171,Brok,Weaver,182.88,155.0,185.42,1991-12-05,15,6,0,0
170,Jonavin,Webb,177.8,170.0,177.8,1989-04-28,9,2,0,1.0
168,Royston,Wee,170.18,135.0,170.18,1986-11-15,4,1,0,0
167,Darian,Weeks,180.34,170.0,182.88,1993-11-23,5,3,0,0
166,Joshua,Weems,172.72,135.0,175.26,1994-05-05,11,3,0,0
165,Daniel,Weichel,177.8,145.0,177.8,1984-11-22,39,9,0,0
164,Chris,Weidman,187.96,185.0,198.12,1984-06-17,15,7,0,0
163,Mark,Weir,187.96,185.0,187.96,1967-09-19,21,18,1,0
162,Christian,Wellisch,187.96,234.0,195.58,1975-09-13,8,5,0,0
161,Jeremiah,Wells,175.26,170.0,187.96,1986-10-30,12,3,1,0
160,Fabricio,Werdum,193.04,231.0,195.58,1977-07-30,24,9,1,0
159,Mike,Wessel,182.88,260.0,182.88,1977-12-02,15,8,0,0
157,Sheldon,Westcott,185.42,170.0,180.34,1984-08-20,10,3,1,0
155,Coty,Wheeler,167.64,135.0,170.18,1978-10-11,14,5,0,0
154,Vernon,White,182.88,205.0,182.88,1971-12-03,26,33,2,0
152,Alex,White,182.88,155.0,180.34,1988-10-22,13,6,0,0
151,Craig,White,187.96,170.0,193.04,1990-07-01,14,9,0,0
150,Patrik,White,182.88,155.0,182.88,1993-06-11,9,2,0,0
149,Robert,Whiteford,175.26,145.0,175.26,1983-04-12,14,4,0,0
148,Mike,Whitehead,185.42,205.0,185.42,1981-06-29,27,8,0,0
147,Garett,Whiteley,182.88,155.0,182.88,1980-12-13,7,3,0,0
146,Mitch,Whitesel,175.26,185.0,175.26,1981-07-12,17,27,0,1.0
145,Emily,Whitmire,165.1,125.0,160.02,1991-05-24,4,5,0,0
144,Robert,Whittaker,182.88,185.0,185.42,1990-12-20,25,7,0,0
143,Josh,Wick,175.26,155.0,175.26,1994-10-04,12,6,0,0
142,Adam,Wieczorek,195.58,250.0,205.74,1992-02-05,10,2,0,0
140,Jonathan,Wiezorek,190.5,250.0,190.5,1978-02-10,11,2,0,0
139,Justin,Wilcox,167.64,155.0,167.64,1979-03-12,14,7,0,1.0
138,Joe,Wilk,175.26,145.0,175.26,1982-04-12,19,11,0,0
137,Aaron,Wilkinson,177.8,155.0,177.8,1987-01-31,11,7,0,0
136,Mike,Wilkinson,170.18,145.0,167.64,1987-09-15,9,4,0,0
135,Rob,Wilkinson,190.5,185.0,203.2,1992-02-22,11,2,0,0
134,James,Wilks,185.42,170.0,190.5,1978-05-04,7,4,0,0
133,Tedd,Williams,185.42,275.0,185.42,1969-12-19,7,1,0,0
132,Pete,Williams,190.5,235.0,190.5,1975-07-10,12,6,0,0
131,Rubin,Williams,185.42,185.0,185.42,1976-04-09,0,1,0,0
129,Patrick,Williams,172.72,135.0,185.42,1981-09-07,8,6,0,0
128,Tim,Williams,187.96,185.0,193.04,1986-07-03,15,5,0,0
127,Jordan,Williams,185.42,185.0,190.5,1990-10-13,9,6,0,1.0
126,Cole,Williams,182.88,170.0,185.42,1983-12-15,11,3,0,0
125,Khaos,Williams,182.88,170.0,195.58,1994-03-30,14,3,0,0
124,Karl,Williams,190.5,235.0,200.66,1990-01-06,9,1,0,0
122,Justin,Willis,185.42,264.0,198.12,1987-07-19,8,2,0,0
121,Chris,Wilson,185.42,170.0,190.5,1977-06-07,18,10,0,1.0
119,Jonathan,Wilson,187.96,205.0,190.5,1987-07-17,7,3,0,0
118,Sean,Wilson,172.72,145.0,172.72,1982-10-20,36,29,0,0
117,Westin,Wilson,185.42,145.0,185.42,1989-01-24,16,8,0,0
116,Matt,Wiman,177.8,155.0,172.72,1983-09-19,16,10,0,0
115,Eddie,Wineland,170.18,135.0,175.26,1984-06-26,24,16,1,0
114,Deron,Winn,167.64,185.0,177.8,1989-06-13,7,3,0,0
113,Andre,Winner,180.34,155.0,185.42,1981-11-09,21,11,2,0
112,Eric,Wisely,172.72,145.0,172.72,1984-07-25,26,9,1,0
111,Keith,Wisniewski,182.88,170.0,182.88,1981-10-25,28,15,1,0
110,Jason,Witt,177.8,170.0,177.8,1986-11-07,19,9,0,0
109,Travis,Wiuff,190.5,205.0,190.5,1978-03-15,75,21,0,1.0
107,Karolina,Wojcik,157.48000000000002,115.0,157.48000000000002,1994-12-09,9,2,0,0
106,Danyelle,Wolf,180.34,145.0,177.8,1983-09-08,1,1,0,0
105,Brandon,Wolff,175.26,170.0,175.26,1975-10-18,7,5,0,0
103,Joanne,Wood,167.64,125.0,165.1,1985-12-23,16,8,0,0
102,Nathaniel,Wood,167.64,145.0,175.26,1993-05-08,20,5,0,0
101,Val,Woodburn,172.72,185.0,187.96,1993-08-10,7,1,0,0
100,Tyron,Woodley,175.26,170.0,187.96,1982-04-07,19,7,1,0
99,Salvador,Woods,180.34,170.0,180.34,1985-02-05,8,17,0,0
98,Sean,Woodson,187.96,145.0,198.12,1992-06-07,10,1,1,0
95,Khama,Worthy,180.34,155.0,187.96,1986-10-15,16,9,0,0
93,Justin,Wren,187.96,265.0,187.96,1987-04-27,13,2,0,0
90,Jordan,Wright,187.96,205.0,195.58,1991-10-07,12,5,0,1.0
89,Marcin,Wrzosek,175.26,155.0,175.26,1987-10-14,12,4,0,0
88,Wu,Yanan,172.72,135.0,167.64,1996-04-18,13,6,0,0
86,Wuziazibieke,Jiahefu,175.26,145.0,177.8,1990-04-09,29,12,1,0
84,Xiao,Long,172.72,135.0,177.8,1998-04-13,26,7,0,0
83,Xie,Bin,177.8,145.0,180.34,1998-02-28,8,4,0,0
82,Jamie,Yager,185.42,185.0,185.42,1983-11-29,8,4,0,0
81,Eddie,Yagin,170.18,145.0,170.18,1979-03-23,16,7,1,0
80,Rani,Yahya,167.64,135.0,170.18,1984-09-12,28,11,1,1.0
78,Alexander,Yakovlev,190.5,155.0,187.96,1984-07-18,24,10,1,0
77,Keiichiro,Yamamiya,180.34,185.0,180.34,1972-07-12,45,35,1,1.0
76,Kenichi,Yamamoto,182.88,170.0,182.88,1976-07-11,5,12,2,0
75,Yoshihisa,Yamamoto,187.96,220.0,187.96,1970-07-04,14,25,1,0
74,Atsushi,Yamamoto,167.64,139.0,167.64,1980-10-02,19,11,3,0
73,Norifumi,Yamamoto,162.56,135.0,167.64,1977-03-15,18,6,0,2.0
72,Hiroko,Yamanaka,180.34,135.0,180.34,1978-10-24,13,3,0,1.0
71,Goiti,Yamauchi,177.8,145.0,177.8,1993-01-05,21,3,0,0
69,Yan,Xiaonan,165.1,115.0,160.02,1989-06-16,17,3,0,1.0
68,Petr,Yan,170.18,135.0,170.18,1993-02-11,16,5,0,0
67,Yan,Qihui,160.02,125.0,157.48,1996-10-01,11,4,0,0
66,Adam,Yandiev,175.26,185.0,187.96,1988-08-07,9,1,0,0
65,Adrian,Yanez,170.18,135.0,177.8,1993-11-29,16,4,0,0
64,Dongi,Yang,177.8,185.0,185.42,1984-12-07,13,3,0,0
63,Jianping,Yang,170.18,145.0,170.18,1988-11-27,11,4,1,0
62,Masutatsu,Yano,175.26,198.0,175.26,1975-07-11,2,4,1,0
61,Emmanuel,Yarborough,203.2,770.0,203.2,1960-09-05,1,2,0,0
60,Cale,Yarbrough,185.42,185.0,185.42,1986-12-27,8,3,0,0
59,Tadao,Yasuda,193.04,310.0,193.04,1963-10-09,2,4,0,0
58,Yoshiaki,Yatsu,185.42,165.0,185.42,1956-07-19,0,2,0,0
54,Ashley,Yoder,170.18,115.0,175.26,1987-10-20,8,8,0,0
53,Hirotaka,Yokoi,180.34,205.0,180.34,1978-06-08,11,5,0,0
52,Kazunori,Yokota,172.72,154.0,172.72,1978-04-03,25,7,3,0
50,SangHoon,Yoo,182.88,170.0,187.96,1990-01-18,8,2,0,0
49,Dong,Sik Yoon,182.88,185.0,182.88,1972-08-24,9,9,0,0
48,Yoshiyuki,Yoshida,180.34,170.0,177.8,1974-05-10,18,9,0,0
47,Hidehiko,Yoshida,180.34,225.0,180.34,1969-09-03,6,8,1,0
46,Kaitlin,Young,175.26,135.0,175.26,1985-09-15,7,9,1,0
44,Trenell,Young,167.64,145.0,167.64,1976-06-19,11,9,0,0
43,Jason,Young,175.26,145.0,185.42,1986-06-28,9,6,0,0
42,Shane,Young,172.72,145.0,182.88,1993-07-31,13,8,0,0
41,Shanna,Young,170.18,125.0,165.1,1991-02-20,9,6,0,0
40,Besam,Yousef,180.34,170.0,180.34,1985-03-25,7,4,0,0
38,Rob,Yundt,185.42,185.0,185.42,1980-05-05,9,5,0,0
37,Sodiq,Yusuff,175.26,145.0,180.34,1993-05-19,13,2,0,0
36,Gilbert,Yvel,187.96,225.0,195.58,1976-06-30,39,16,1,1.0
35,Luke,Zachrich,187.96,185.0,187.96,1981-12-19,14,4,0,0
34,Anton,Zafir,180.34,170.0,180.34,1987-05-10,7,3,0,0
33,Aiemann,Zahabi,172.72,135.0,172.72,1987-11-19,10,2,0,0
31,Youssef,Zalal,177.8,135.0,182.88,1996-09-04,10,5,1,0
30,Elizeu,Zaleski dos Santos,180.34,170.0,185.42,1986-12-11,24,7,0,0
29,Zach,Zane,170.18,145.0,175.26,1989-12-14,10,7,0,0
28,Roger,Zapata,180.34,170.0,180.34,1986-05-09,4,2,0,0
27,Marius,Zaromskis,175.26,170.0,175.26,1980-07-30,20,9,0,1.0
